4.695276584243402e-05, 0.0992111936211586, 0.07507747411727905, 0.03906470164656639, 0.03314865380525589, 0.015118790790438652, 0.03235045447945595, 0.021175697445869446, 0.06592167913913727, 0.054089587181806564, 0.0065733869560062885, 0.004084890708327293, 0.029345478862524033, 0.03347732126712799, 0.016104798763990402, 0.061648979783058167, 0.03563714772462845, 0.0016433467390015721, 0.031458351761102676, 0.07709643989801407, 0.14705605804920197, 0.014367545954883099, 0.006197765003889799, 0.08024227619171143, 4.695276584243402e-05, 0.019203681498765945, 0.0006103859632275999
0.08373786509037018, 0.009405340068042278, 0.018507281318306923, 0.06871966272592545, 0.041110437363386154, 0.0001516990305390209, 0.005006067920476198, 0.01107402890920639, 0.01820388436317444, 0.03140169754624367, 0.0006067961221560836, 0.015625, 0.06629247218370438, 0.025940533727407455, 0.20964805781841278, 0.0003033980610780418, 0.01805218495428562, 0.0001516990305390209, 0.12120752781629562, 0.06052791327238083, 0.11544296145439148, 0.00955703854560852, 0.020024271681904793, 0.012439320795238018, 0.000758495123591274, 0.035042475908994675, 0.0010618931846693158
0.018621036782860756, 0.13034725189208984, 0.009058882482349873, 0.0020130849443376064, 0.0005032712360844016, 0.19073981046676636, 0.0005032712360844016, 0.0005032712360844016, 0.0005032712360844016, 0.0322093591094017, 0.0005032712360844016, 0.0005032712360844016, 0.03824861720204353, 0.0005032712360844016, 0.0005032712360844016, 0.14594866335391998, 0.0005032712360844016, 0.0005032712360844016, 0.018621036782860756, 0.022143935784697533, 0.0020130849443376064, 0.34675389528274536, 0.0010065424721688032, 0.0005032712360844016, 0.0005032712360844016, 0.03573225811123848, 0.0005032712360844016
0.04482029750943184, 0.11247356981039047, 0.0004228329926263541, 0.005496828816831112, 0.0004228329926263541, 0.12304439395666122, 0.0004228329926263541, 0.0004228329926263541, 0.13065539300441742, 0.017758985981345177, 0.0004228329926263541, 0.19492600858211517, 0.03890063241124153, 0.006765327882021666, 0.0004228329926263541, 0.15644820034503937, 0.0004228329926263541, 0.0004228329926263541, 0.06596194207668304, 0.0025369978975504637, 0.05073995888233185, 0.043551795184612274, 0.0004228329926263541, 0.0004228329926263541, 0.0004228329926263541, 0.0008456659852527082, 0.0004228329926263541
0.38316231966018677, 0.024253731593489647, 0.0018656715983524919, 0.00023320894979406148, 0.01352611929178238, 0.07346081733703613, 0.00023320894979406148, 0.00676305964589119, 0.00046641789958812296, 0.045242536813020706, 0.0011660447344183922, 0.00023320894979406148, 0.007695895619690418, 0.0009328357991762459, 0.0025652984622865915, 0.10214552283287048, 0.0009328357991762459, 0.00023320894979406148, 0.029617536813020706, 0.05153917893767357, 0.00046641789958812296, 0.008395522832870483, 0.0009328357991762459, 0.0006996268639340997, 0.00023320894979406148, 0.24277052283287048, 0.00023320894979406148
0.38042280077934265, 0.07101959735155106, 0.0023122660350054502, 0.014644351787865162, 0.05318211764097214, 0.03842765837907791, 0.005725611001253128, 0.007377229630947113, 0.0058357189409434795, 0.0060559348203241825, 0.0005505395238287747, 0.0025324819143861532, 0.031490862369537354, 0.012111869640648365, 0.06925787031650543, 0.0018718343926593661, 0.014644351787865162, 0.0003303237317595631, 0.10603391379117966, 0.079057477414608, 0.03655582293868065, 0.0003303237317595631, 0.011891653761267662, 0.0077075534500181675, 0.020259855315089226, 0.01871834322810173, 0.001651618629693985
0.33940181136131287, 0.06892067939043045, 0.0006501950556412339, 0.0006501950556412339, 0.0006501950556412339, 0.050715215504169464, 0.062418725341558456, 0.0019505851669237018, 0.0013003901112824678, 0.06371911615133286, 0.0006501950556412339, 0.0006501950556412339, 0.06046814098954201, 0.0006501950556412339, 0.0006501950556412339, 0.1300390064716339, 0.0006501950556412339, 0.0006501950556412339, 0.1352405697107315, 0.0026007802225649357, 0.03055916726589203, 0.022756826132535934, 0.0006501950556412339, 0.0019505851669237018, 0.018205462023615837, 0.0026007802225649357, 0.0006501950556412339
0.38268569111824036, 0.04820462316274643, 0.0004918838967569172, 0.0004918838967569172, 0.0004918838967569172, 0.12198720872402191, 0.0004918838967569172, 0.012297097593545914, 0.1451057493686676, 0.04771273955702782, 0.0004918838967569172, 0.0004918838967569172, 0.037383176386356354, 0.0009837677935138345, 0.013280865736305714, 0.07378258556127548, 0.0004918838967569172, 0.0004918838967569172, 0.05263157933950424, 0.02508607879281044, 0.0004918838967569172, 0.030004918575286865, 0.0004918838967569172, 0.0009837677935138345, 0.0004918838967569172, 0.001967535587027669, 0.0004918838967569172
0.1161077693104744, 0.12269819527864456, 0.001550688175484538, 0.000775344087742269, 0.0021321962121874094, 0.4826516807079315, 0.00019383602193556726, 0.00019383602193556726, 0.010079472325742245, 0.12987013161182404, 0.00019383602193556726, 0.00019383602193556726, 0.001744524110108614, 0.0003876720438711345, 0.000775344087742269, 0.0529172308743, 0.0011630160734057426, 0.00019383602193556726, 0.01570071652531624, 0.0027137042488902807, 0.042837757617235184, 0.0098856370896101, 0.00019383602193556726, 0.0005815080367028713, 0.00019383602193556726, 0.0038767203222960234, 0.00019383602193556726
0.028430836275219917, 0.0043739746324718, 0.0030982322059571743, 0.04045926779508591, 0.06816110759973526, 0.03207581490278244, 0.014033169485628605, 0.04975396394729614, 0.000546746829058975, 0.0012757426593452692, 0.00018224895757157356, 0.008201202377676964, 0.04209950938820839, 0.046837981790304184, 0.3160196840763092, 0.025697102770209312, 0.012028430588543415, 0.00018224895757157356, 0.03316931053996086, 0.1297612488269806, 0.10825587809085846, 0.001822489546611905, 0.02296336740255356, 0.000546746829058975, 0.0012757426593452692, 0.00018224895757157356, 0.008565700612962246
